,col1,TIC ID,TOI,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
83,181,63898957,261.02,,2,5,5,2,4,3,4,4.8,52.8,10.31,1,7,5,CP,1,9.03971,0.006,,2,spoc,SPOC,01:00:52.35,-24:25:26.38,108.36,0.08800000000000001,-11.198,0.061,1389.7271850001998,0.0030371838,13.039358621352598,0.0043164864,0.20507635288749917,0.53144544,0.679449,0.06300900000000001,625.599568734536,58.03166,3.34822227417903,1.2696187,243.52609462726898,1007.52568294318,10.275119,114.495,0.5545,5890.3,57.0,3.92,0.08,1.3138299999999998,0.136209,-0.35,0.09,1.069,0.13458299999999998,3,2018-11-30,2021-09-08,2022-12-14 12:09:24,ambiguous period; many transits; period validated as 13.04 days (S Giacalone 2020); validated planet
85,192,259377017,270.02,,1,4,1,1,4,4,4,2.7,112.1,5.72,48,4,4,CP,1,10.4981,0.006999999999999999,,2,spoc,SPOC,04:33:39.86,-51:57:26.62,82.944,0.05,-269.755,0.051,1389.6793359997682,0.0005849191000000001,11.3795653396307,1.514839e-05,0.09312627239412874,0.07614999,3.42225,0.082712,3147.0461739044,76.177734,2.25394644828569,0.10260336,3.91800213353912,358.827662999979,39.073574,22.4793,0.01355,3551.0,74.0,4.83982,0.382963,0.374357998371124,0.0114957,,,0.362274,0.020491,"3,4,5,30,32",2019-05-17,2021-10-14,2022-12-14 12:09:24,TOI-270 d / TOI-270.02
86,193,259377017,270.03,,1,5,5,1,4,4,4,3.4,11.8,1.78,48,4,4,CP,1,10.4981,0.006999999999999999,,3,spoc,SPOC,04:33:39.86,-51:57:26.62,82.944,0.05,-269.755,0.051,1383.7332139997743,0.0007084635400000001,3.36013770677629,8.606676999999999e-06,0.05888520715414708,0.30529118,1.056891,0.063829,972.9589362812628,58.786633,1.18437182711947,0.737667,19.926122608986198,538.859382548355,18.003332,22.4793,0.01355,3551.0,74.0,4.83982,0.382963,0.374357998371124,0.0114957,,,0.362274,0.020491,"3,4,5,30,32",2019-05-17,2021-10-14,2022-12-14 12:09:24,TOI-270 b / TOI 270.03
87,197,281979481,274.01,,5,5,5,5,5,5,5,21.0,119.2,8.64,3,5,1,PC,0,10.4929,0.006,,1,spoc,SPOC,08:42:01.29,-75:48:06.73,38.707,0.038,-81.363,0.04,2362.1572409998626,0.0020349107000000003,0.541794727227269,5.064377e-06,0.04881824777354709,0.07248259,0.584201,0.06398200000000001,537.9244901774221,58.928013,2.8738733411187702,1.4076043,2690.4153123790397,1836.8537578731202,24.296259,113.378,0.261,5181.0,182.0,4.54631,0.289574,0.8072980046272281,0.0471181,,,0.87,0.111103,"3,10,11,12,13,33,37,38,39",2018-11-30,2021-10-26,2022-12-14 12:09:24,TFOP FP; retired as NEB. Centroid offset onto another star a pixel away. V-shaped. Offset also apparent in SPOC multisector and s38.
89,205,29781292,282.01,,1,4,1,2,4,4,4,2.0,35.3,17.49,4,16,4,PC,1,8.9387,0.006,,1,spoc-s01-s39-b0A-PC,UNKNOWN,04:20:57.19,-68:06:09.68,22.028,0.039,-10.401,0.043,1337.2164269997738,0.0021657725,56.0065498507396,0.00020604739,0.39138304856034867,0.1540581,0.845377,0.018113,778.318280053349,16.682806,4.35114661514943,0.2144122,29.952074966119,596.6593876655751,42.32609,139.611,0.428,6321.0,196.0,4.22436,0.29575500000000005,1.41189002990723,0.0640704,,,1.24,0.199013,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39",2019-05-07,2022-03-22,2022-12-14 12:09:24,potential multi planet system
90,206,29781292,282.02,,5,5,5,5,5,5,5,0.7,17.2,4.72,4,16,4,IS,0,8.9387,0.006,,2,qlp,QLP,04:20:57.19,-68:06:09.68,22.028,0.039,-10.401,0.043,2044.8259299998172,0.05923,31.32312,0.00354,0.06420833333333333,0.807,0.418089,0.036875,385.0,33.9627,2.0098700000000003,0.90968,15.1394,549.0,7.0,139.611,0.428,6321.0,196.0,4.22436,0.29575500000000005,1.41,0.06,,,1.24,0.199013,27,2018-12-20,2021-08-17,2022-12-14 12:09:24,TFOP FA; mismatched transits and noise
91,207,29781292,282.03,,1,4,1,1,4,4,4,0.6,21.2,9.31,4,16,4,PC,1,8.9387,0.006,,3,spoc-s01-s39-b0A-PC,SPOC,04:20:57.19,-68:06:09.68,22.028,0.039,-10.401,0.043,1355.6567669999786,0.0031082255,84.2590926198253,0.00046228472,0.41693736068625004,0.3937829,0.471876,0.025105,434.519372257429,23.121988,3.00167316261785,0.47330934,17.3749262519309,520.715483987027,15.961518,139.611,0.428,6321.0,196.0,4.22436,0.29575500000000005,1.41189002990723,0.0640704,,,1.24,0.199013,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39",2019-06-06,2022-03-21,2022-12-14 12:09:24,potential long-period small planet; potential multi
92,208,29781292,282.04,,1,4,1,1,4,4,4,1.5,25.9,6.99,4,16,4,PC,1,8.9387,0.006,,4,spoc-s01-s39-b0A-PC,SPOC,04:20:57.19,-68:06:09.68,22.028,0.039,-10.401,0.043,1344.811397000216,0.002383896,22.8910865480242,9.704972e-05,0.1093838915990375,0.24275103,0.277075,0.020955,255.162612883003,19.300072,2.53685956602458,0.33242628,98.74689850570459,803.989941714204,12.768349,139.611,0.428,6321.0,196.0,4.22436,0.29575500000000005,1.41189002990723,0.0640704,,,1.24,0.199013,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39",2021-10-21,2022-03-21,2022-12-14 12:09:24,low MES; half the events are close to MDs; potential multi
94,211,220459976,285.01,,3,5,5,3,3,4,4,0.5,23.2,10.21,0,0,3,PC,1,12.1677,0.006999999999999999,,1,spoc,SPOC,04:58:47.32,-56:23:37.73,3.592,0.031,56.433,0.032,1361.6639250000007,0.004797,32.332528,0.0066760000000000005,0.14415133333333333,0.786024,2.636658,0.313268,2425.505189,288.4887,3.028709,1.59527,2.7564163563954103,328.629052109456,7.587533500000001,115.801,0.2095,3891.0,169.0,4.64044,0.274298,0.615038,0.073716,,,0.622424,0.020193,"2,3",2018-12-20,2018-12-20,2022-12-14 12:09:24,possible single transit
95,213,150030205,286.02,TIC 150030205.02,1,4,4,1,3,4,4,0.7,33.6,4.45,3,8,3,PC,1,9.1059,0.006,,2,spoc-s01-s39-b0A-PC,SPOC,06:03:56.23,-60:39:58.81,76.064,0.048,-3.482,0.04,2289.066502000205,0.0037275,39.361949263157,0.00011536783,0.1951703873529542,0.24574478,0.6484439999999999,0.025252,597.0605055012651,23.25723,1.94427029012672,0.49737164,8.32565045380355,433.235756105976,24.269924,59.2293,0.07465,5245.0,183.0,4.57666,0.27213000000000004,0.793596982955933,0.0471155,,,0.86,0.105052,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2020-03-11,2022-03-21,2022-12-14 12:09:24,potential multi
166,307,100014359,380.01,,3,4,3,3,3,4,4,,,112.14,5,0,2,PC,1,13.5029,0.006,,1,spoc,SPOC,01:33:07.34,-47:52:55.5,13.038,3.0860000000000003,-6.011,3.0860000000000003,2088.505634000059,0.00046442237,0.504539765243224,7.881176000000001e-06,0.06880831203606125,0.038734835,21.42291,0.471623,19537.8424052688,434.2866,18.3768140709137,3.3280954,6493.74891225542,2289.51568220242,27.54942,,,5227.0,166.8,,,1.0,,,,,,"29,30",2018-12-20,2021-10-04,2022-12-14 12:09:24,no stellar parameters; Gaia radius is .7 Rsun; planet radius likely smaller (~12 Rearth); v-shaped
169,324,178155732,396.02,,1,4,1,1,4,4,4,11.1,141.3,3.82,7,12,5,PC,1,5.9053,0.006,,2,qlp,SPOC,02:51:56.39,-30:48:50.62,123.229,0.07,105.788,0.151,2169.2712799999863,0.0016300000000000002,3.58529,1e-05,0.10395833333333333,0.3720000000000001,0.19545,0.000178,180.0,0.16408,1.77141,0.0938401,646.628,1404.0,19.0,31.964,0.0721,6308.31,52.7451,4.438,,1.28,0.05,,,1.24,0.18028,"3,4,30,31",2019-02-08,2020-12-22,2022-12-14 12:09:24,confirmed planet - Vanderburg 2019; HR 858 b; QLP S30 SNR < 9 but forced to 1000 to generate report
170,325,178155732,396.03,,1,4,1,1,4,4,4,7.5,118.0,4.97,7,12,5,CP,1,5.9053,0.006,,3,spoc,SPOC,02:51:56.39,-30:48:50.62,123.229,0.07,105.788,0.151,2117.2610550001264,0.0023453424,11.2304604770758,4.5497905e-05,0.150041576525665,0.2030101,0.22654,0.016847,208.629137029025,15.516351,2.07546645705082,0.20931257,210.33400054343,971.285980313235,11.041638,31.964,0.0721,6308.31,52.7451,4.438,,1.28450000286102,0.0539246,,,1.24,0.18028,"4,30,31",2020-06-24,2021-12-02,2022-12-14 12:09:24,HR 858 d
172,337,153065527,406.02,TIC 153065527.02,1,4,1,1,3,4,4,1.1,6.2,2.16,13,2,3,PC,1,11.2828,0.006999999999999999,,2,spoc,SPOC,03:17:03.03,-42:14:38.94,41.675,0.055,-412.827,0.07400000000000001,1385.3883700002916,0.0015644332,6.61491101611225,3.1293035e-05,0.04022751965568445,0.8199179,1.152112,0.21875300000000006,1060.57158192671,201.45874,1.2731553840438798,3.2967181000000005,6.62946778932835,409.2506857293431,7.381627000000001,31.0597,0.03405,3349.0,63.0,4.9413800000000005,0.395255,0.388608992099762,0.0116001,,,0.378565,0.0202713,"3,4,30,31",2021-07-19,2021-07-19,2022-12-14 12:09:24,potential multi
173,343,100990000,411.02,,1,5,5,1,3,4,4,3.9,60.2,3.02,6,8,5,PC,1,7.7570000000000014,0.006,,2,spoc,SPOC,03:39:16.69,-42:45:46.9,-51.664,0.044,-110.627,0.062,1385.7236700002104,0.0020451215,4.04041303554557,2.2564871e-05,0.14697694197994585,0.22391456,0.1557,0.013228,143.39439597297502,12.183512,1.54737473957286,0.14544313,587.5861779539019,1255.7050543877099,10.687032,62.7792,0.11585,6101.0,193.0,4.38774,0.262054,1.1167199611663798,0.0480905,,,1.17,0.162261,"3,4,30,31",2019-05-17,2021-07-15,2022-12-14 12:09:24,potential L1 and multi
174,354,94986319,421.02,,5,5,5,5,4,5,5,4.0,54.1,4.38,2,11,4,CP,1,9.2711,0.006,,2,spoc,SPOC,05:27:24.79,-14:16:36.27,-35.687,0.046,50.45,0.064,1441.2806689999998,0.0015487107,5.197685835605348,2.9365994e-05,0.07837807213088584,0.3464259,0.475046,0.041737,437.43760439743596,38.440166,1.92573458587637,0.9877214,162.591788611879,910.7399797948732,11.869352,74.7969,0.2035,5718.0,189.0,4.35658,2.00367,0.8601239919662479,0.0494975,,,0.92,0.115758,"5,6,32",2021-10-21,2021-10-21,2022-12-14 12:09:24,TOI-421 b / TOI-421.02
175,365,31374837,431.02,,1,5,5,1,4,4,4,21.0,26.2,2.78,13,12,5,PC,1,8.1705,0.006,,2,spoc,SPOC,05:33:04.62,-26:43:25.93,16.804000000000002,0.039,150.766,0.048,1438.3759650001302,0.0003433467,0.490058941306193,5.511132e-06,0.04218053151299542,0.08059802,0.316039,0.012101,291.039972203679,11.14497,1.4741529433548897,0.1615313,2120.44746625803,1730.71926889427,28.3464,32.5686,0.03115,4891.0,111.8,4.62,0.08,0.726631999015808,0.042995,0.02,0.08,0.8,0.0890284,"5,6,32",2019-06-06,2021-07-06,2022-12-14 12:09:24,L1 candidate
176,386,257605131,451.02,TIC 257605131.02,5,5,5,5,4,5,5,4.7,47.1,4.4,16,3,3,CP,1,10.2666,0.006,,2,spoc,SPOC,04:11:51.93,-37:56:23.03,-11.167,0.039,12.375,0.054000000000000006,1410.9993270002306,0.0012462778,1.85866242291198,1.3506013e-05,0.08552415326919459,0.42424858,0.540471,0.05793300000000001,497.668349663653,53.357212,1.9323657201287496,1.8722088,695.187963124427,1309.62003531108,10.002181,123.739,0.385,5481.0,127.6,4.56,0.08,0.856226027011871,0.0441055,,,0.96,0.124766,"4,5,31",2021-07-28,2021-07-28,2022-12-14 12:09:24,TOI-451 b
177,387,257605131,451.03,TIC 257605131.03,5,5,5,5,4,5,5,3.2,43.3,7.89,16,3,3,CP,1,10.2666,0.006,,3,spoc,SPOC,04:11:51.93,-37:56:23.03,-11.167,0.039,12.375,0.054000000000000006,1411.8062530001625,0.0020315396,9.191079150629411,9.691549e-05,0.12731987686629917,0.38808247,1.021996,0.123078,940.8500218784919,113.352394,2.72510061348243,0.87950623,82.5177911310157,768.699587625849,9.849737,123.739,0.385,5481.0,127.6,4.56,0.08,0.856226027011871,0.0441055,,,0.96,0.124766,"4,5,31",2021-07-28,2021-07-28,2022-12-14 12:09:24,TOI-451 c
178,392,77228304,456.01,,5,5,5,5,5,5,5,62.2,449.4,5.26,1,1,0,PC,0,15.7298,0.016,,1,spoc,SPOC,04:36:27.98,-41:14:46.3,63.868,0.228,10.099,0.249,1410.9506399999373,0.001209,0.336826,1.7e-05,0.036804625,0.114655,19.999154,2.391011,18251.292089,2199.7795,15.240657999999998,1.416672,11129.646473541101,2619.6308239897103,10.402103,39.4781,0.1915,5780.0,,4.438,,1.0,,,,0.114299,0.0200335,"4,5",2019-06-06,2019-06-06,2022-12-14 12:09:24,
181,396,9804616,460.01,,5,5,5,5,5,5,5,241.2,123.0,317.0,4,0,6,EB,0,14.1118,0.009000000000000001,,1,spoc-s04-b03,SPOC,03:10:34.44,-09:16:36.52,83.54299999999998,0.211,-7.5470000000000015,0.235,1411.0658709998243,0.0004788147599999999,0.5168346854510291,1.6358525e-05,0.03901720833333334,0.044024,36.647959,1.465748,33190.706911,1349.0933,6.597836999999998,3.470252,118.667638516686,841.7881824696519,25.98026,210.988,7.761,3274.0,101.0,4.9794,0.522163,0.273,0.06,,,0.591222,0.0236486,4,2019-02-08,2021-12-07,2022-12-14 12:09:24,Retired as SEB2
182,397,4646810,461.01,,1,4,4,4,4,1,4,3.0,61.1,4.28,9,17,7,PC,1,8.8723,0.006,,1,spoc,SPOC,02:33:05.1,-10:21:07.84,-173.02900000000002,0.077,-92.131,0.069,1416.351956000086,0.0015891608,10.924547796491101,3.9742914e-05,0.0779853198403425,0.36133847,0.709801,0.067749,653.537141010675,62.396942,1.90150181418974,1.9580723,35.2426680036293,621.422457696108,10.592442,45.5621,0.08815,4884.0,96.0,4.49,0.18,0.74413001537323,0.0558769,-0.01,0.06,0.8,0.0944292,"4,31",2019-02-08,2019-02-08,2022-12-14 12:09:24,previously two single transits; now have a period for one of the singles. Other potential single transit at TBJD ~1430.8
183,400,398733009,464.01,,5,5,5,5,5,5,5,17.8,177.7,16.17,5,0,6,PC,0,15.61,0.0,,1,spoc,SPOC,02:08:40.75,-09:02:45.76,11.782,0.104,-9.057,0.091,2116.3823179998435,0.0013453984,0.8185671730978291,7.746806e-05,0.040873695775100416,0.08749789999999999,49.6644,4.265546,44712.181161099405,3921.006,4.15526032524568,2.4100754,151050.06691951302,5028.0545420691,10.488189,2220.36,309.14,31000.0,,5.59998,,0.18,0.104,,,0.47,0.03,30,2019-02-08,2019-02-08,2022-12-14 12:09:24,hot subdwarf star; deep secondary
186,404,33521996,468.01,,5,5,5,5,5,5,5,53.0,155.6,91.33,0,0,2,KP,1,13.3383,0.006999999999999999,,1,spoc,SPOC,05:52:35.23,-19:01:53.86,-2.533,0.042,7.349,0.061,2220.820400999859,0.000571,3.32527029011256,1.825392e-06,0.08557559981622749,0.030129604,38.391224,0.394307,34741.7763036531,363.10464,11.503900623645501,0.3623092,47.331493995520105,668.9710175148459,94.981865,169.31799999999996,1.058,3724.0,,4.68255,,0.5968009829521179,0.0179141,,,0.585471,0.020390900000000003,"6,32,33",2019-02-27,2021-10-07,2022-12-14 12:09:24,HATS-6 b
206,425,452866790,488.01,,1,5,5,1,4,4,4,5.8,13.8,1.47,19,3,11,CP,1,11.1972,0.006999999999999999,,1,spoc,SPOC,08:02:22.47,03:20:13.79,-403.168,0.086,-381.015,0.048,2228.9780939999036,0.0021590327,1.197995927968,8.598732e-06,0.0422270560051975,0.47586006,1.057228,0.117395,973.2689135522161,108.11865,1.12172615223801,1.5192633999999998,58.260459221659204,704.6334005193671,14.037585,27.3644,0.0376,3332.0,63.0,4.91528,0.142281,0.35452899336814897,0.0107089,,,0.33944,0.0203209,"7,34",2019-03-14,2021-12-01,2022-12-14 12:09:24,GJ 3473 b
214,433,88977253,496.01,,5,5,5,5,4,5,5,129.0,277.1,317.0,0,1,2,PC,0,12.33,0.006999999999999999,,1,spoc-s07-b01,SPOC,08:12:23.44,-05:46:07.17,-1.0759999999999998,0.078,0.83,0.052000000000000005,1492.7083109999076,0.000567,2.767691,0.000112,0.078184875,0.042975,24.919436,0.612722,22690.263354,564.17865,28.980984000000007,14.55595,2360.1000392691,1777.6749498754398,68.14428000000001,791.3839999999999,29.483,6717.03,158.02,4.2,0.05,1.54739,0.746179,-0.068,0.034,1.46,0.250324,7,2019-03-14,2021-12-07,2022-12-14 12:09:24,TFOP APC; previously retired as EBLM per Coal and SWASP team (dRV=65 km/s; 14 RVs)
215,434,108645766,497.01,,5,5,5,5,5,5,5,13.2,141.8,14.24,1,0,2,EB,0,13.2312,0.006999999999999999,,1,spoc-s07-b01,SPOC,07:29:47.14,-28:29:02.1,207.907,0.067,-171.56900000000005,0.09,1492.9144490002654,0.006628,2.974175,0.001636,0.12631808333333333,0.343247,12.785984,1.833569,11707.257241,1687.3541,3.756355,0.897648,13.867840133487501,492.177726931967,7.1741686,56.33600000000001,0.1543,3333.0,102.0,4.94824,0.506965,0.302,0.065,,,0.288049,0.0201765,7,2019-03-14,2021-12-07,2022-12-14 12:09:24,TFOP FP; retired as NEB
217,436,123702439,499.01,,1,4,1,1,3,4,4,17.3,115.4,35.38,5,3,1,PC,1,10.1374,0.006,,1,spoc,SPOC,07:42:33.29,-43:33:12.58,-25.701,0.046,80.905,0.054000000000000006,1500.1071990001947,0.002648405,8.53352701932058,3.8921044e-05,0.15018152640154792,0.21740106,1.874805,0.100864,1725.2690624088,92.89471,6.586125832051869,6.1228166,167.925721714122,918.1191700845919,22.00957,158.659,0.7455,5997.0,192.0,4.45722,0.32818600000000003,0.967254996299744,0.0429648,,,1.21,0.180551,"7,8,34,35",2019-03-08,2021-07-28,2022-12-14 12:09:24,v-shaped; apparent centroid offset centered on another star but light from the two stars is blended in the archival image
223,443,274138511,506.01,,5,5,5,5,5,5,5,10.5,39.2,23.11,1,1,5,EB,0,10.4215,0.006,,1,spoc-s07-b01,SPOC,07:46:44.88,06:26:44.05,-7.001,0.067,-30.304,0.037000000000000005,1492.5000009997748,0.0033810000000000003,2.774207,0.000722,0.09973187500000001,0.531679,0.7531,0.072173,693.3898889999998,66.471954,2.582442,3.122172,444.231027999463,1170.9058394241001,9.472691,267.29200000000003,2.665,5280.0,183.0,4.44454,2.0038400000000003,0.945062,0.945062,,,0.9,0.11148800000000003,7,2019-03-14,2021-12-07,2022-12-14 12:09:24,Retired as NEB
224,444,348538431,507.01,,3,4,4,3,4,4,4,417.3,317.3,317.0,11,1,5,PC,1,13.2304,0.006999999999999999,,1,spoc,SPOC,08:06:31.1,-15:45:52.88,47.801,0.077,-15.298,0.058,1492.0961720002815,8.392129499999999e-05,0.89946770091991,7.0715475e-07,0.050277781432455405,0.013302475,65.758698,0.701757,58768.353615353,646.1333599999998,17.1200078310835,3.774096,133.46676682574198,866.881327294308,137.94376,110.884,0.6935,3338.0,64.0,4.9469,0.402157,0.505078017711639,0.0152355,,,0.503052,0.0204518,"7,34",2019-03-14,2021-07-06,2022-12-14 12:09:24,V-shaped; large planet; likely EB
226,446,453211454,509.01,,2,5,5,2,4,2,4,8.6,109.8,7.94,4,25,9,CP,1,7.9259,0.006,,1,qlp-s46-tois,UNKNOWN,07:51:41.91,09:23:06.87,-78.797,0.079,-188.706,0.043,2563.388598000165,0.001391,9.0588586,2.5e-05,0.1381666666666667,0.406,0.8472049999999999,0.000539,780.0,0.4967180000000001,2.72745,0.143904,108.556,899.0,32.0,48.9739,0.1055,5560.26,43.3509,4.438,,0.96,0.04,,,0.98,0.128967,"7,34,46",2019-03-15,2022-03-11,2022-12-14 12:09:24,HD 63935 b / TOI 509.01
227,447,453211454,509.02,,1,5,5,1,4,4,4,5.0,94.5,9.3,4,25,9,CP,1,7.9259,0.006,,2,spoc-s01-s36-b0A-PC,SPOC,07:51:41.91,09:23:06.87,-78.797,0.079,-188.706,0.043,2231.828048000112,0.001389024,21.401654407056398,0.00012053438,0.22436441234025964,0.32298875,1.043627,0.036955,960.753987733744,34.036156,3.00104262363052,0.6084392,35.2811723896033,621.592122015791,24.131968,48.9739,0.1055,5560.26,43.3509,4.438,,0.962324023246765,0.0434171,,,0.98,0.128967,"7,34",2021-03-11,2022-02-07,2022-12-14 12:09:24,HD 63935 c / TOI 509.02
232,452,431999925,513.01,,5,5,5,5,5,5,5,18.2,70.7,27.51,1,0,2,PC,0,14.7095,0.006999999999999999,,1,spoc,SPOC,08:03:09.59,-20:00:36.33,64.87,2.0,-60.53,2.0,1492.9300699997693,0.008993000000000001,1.445433,0.000968,0.15351429166666666,0.720241,18.213453,2.373195,16635.289940000002,2183.4067,3.493627,0.975823,29.2577267084475,593.1709781241369,7.890174000000001,190.2254,,3266.0,101.0,4.98546,0.527945,0.269,0.06,,,0.432904,0.027888,7,2019-03-22,2019-03-22,2022-12-14 12:09:24,likely on TIC 431999916 which has lower end Gaia Rstar=2.8 Rsun and is 0.9 brighter than the target in T-band; still possibly planetary
233,453,366576758,514.01,,5,5,5,5,5,5,5,9.5,46.3,86.76,0,1,6,KP,1,13.6674,0.008,,1,spoc-s01-s46-b0A,SPOC,08:31:31.9,11:55:20.12,-13.149,0.061,-2.452,0.037000000000000005,2532.414255000185,0.0036327892,11.390955594329,2.610058e-05,0.15797334597129625,0.1938624,18.129051,0.571662,16558.8432191793,526.3812,11.1621830613777,0.64199126,46.9022128539075,667.4489941114659,29.865011,475.758,8.116,5027.0,,4.51935,,0.875935971736908,,,,0.81,,"7,44,45,46",2019-03-22,2022-07-15,2022-12-14 12:09:24,K2-114 b
234,454,366622912,515.01,,4,4,4,4,4,4,4,33.2,94.0,97.73,13,2,7,PC,1,13.7988,0.006999999999999999,,1,spoc-s01-s46-b0A,SPOC,08:32:16.1,11:37:50.56,-9.569,0.06,-2.149,0.04,2552.3472910001874,0.0017526764000000002,3.11489170144463,2.1308392e-06,0.09844300461959084,0.050176285,28.139032,0.446142,25584.043226923706,410.8274,11.9721077960683,0.23636968,198.092302339249,956.834111040804,52.26891,442.8130000000001,6.8055,4973.0,172.0,4.438,,0.749559998512268,,,,0.82,,"7,34,44,45,46",2019-03-22,2022-07-15,2022-12-14 12:09:24,K2-371 b
235,455,318937509,516.01,,5,5,5,5,4,5,5,99.8,194.7,78.11,8,2,7,EB,0,14.114,0.009000000000000001,,1,spoc,SPOC,07:29:31.57,02:50:52.63,18.804,0.151,-38.756,0.11,1492.6499740001746,0.000949,1.04855,7.3e-05,0.04428329166666667,0.058793,38.282322,2.288797,34644.953978,2105.8394,4.183797,0.977004,26.919249449826303,580.945626121946,20.462208,150.5,2.0185,3109.0,98.0,5.06577,0.548895,0.202,0.046,,,0.504545,0.0208618,7,2019-03-22,2021-02-09,2022-12-14 12:09:24,v-shaped; TFOP APC/retired as SB2
236,456,308307606,517.01,,5,5,5,5,5,5,5,6.6,46.5,65.29,0,0,0,PC,0,13.2361,0.006,,1,spoc,SPOC,08:00:47.98,-60:51:56.28,-5.8,0.03,11.425999999999998,0.032,1496.5778419999406,0.0032049999999999995,15.002629999999998,0.004596,0.10215020833333333,0.266214,11.498214,1.116977,10534.36713,1028.2451,11.937991,11.974361,64.2176222109756,721.993528410163,11.168397,416.217,2.6445,5522.0,180.0,4.39493,,1.03562,1.03562,,,0.94,,7,2019-03-18,2019-03-18,2022-12-14 12:09:24,9.9 day eccentric system with separations between events of ~4.72; 5.16; 4.72; 5.16 days
237,457,264979636,518.01,,1,4,1,4,4,2,4,2.4,36.8,10.85,3,3,9,PC,1,10.1432,0.006,,1,spoc,SPOC,07:42:52.03,08:52:00.86,-11.23,0.079,-13.192,0.058,1495.7902359999716,0.003243,17.878970000000006,0.0045850000000000005,0.08850420833333333,0.809095,1.061067,0.148371,976.801579,136.64546,3.618524,4.193206,63.765593417662004,720.7196300571478,7.363369,159.814,1.219,5596.0,187.0,4.32233,0.294962,1.13674,0.151592,,,1.069,0.135756,7,2019-03-22,2019-03-22,2022-12-14 12:09:24,low MES; possible centroid offset; GAIA Rstar=1.06Rsun
238,458,218795833,519.01,,3,5,5,3,4,4,4,150.0,331.3,100.44,7,1,5,PC,1,14.4347,0.006999999999999999,,1,spoc,SPOC,08:18:25.62,-19:39:46.05,-41.992,0.095,29.095,0.073,1491.8719660001807,0.00015082695,1.26524451871225,1.0045775e-06,0.05491131139691125,0.018965987,124.588734,1.6410060000000002,108411.400805035,1510.2803,12.166393010374902,0.3946811,53.9858959974975,691.337043411558,95.899445,115.557,0.9295,3225.0,100.0,5.004569999999998,0.531516,0.355309009552002,0.0109591,,,0.34034000000000003,0.0204828,"7,34",2019-03-22,2021-07-01,2022-12-14 12:09:24,TOI519b
241,461,19451711,522.01,,4,5,5,5,4,5,4,4.7,9.5,2.4,2,3,4,PC,1,7.3645,0.006,,1,spoc,SPOC,08:18:24.64,-07:34:16.46,-32.971,0.066,9.711,0.059,1491.691302999854,0.0016779382999999998,0.39785338001402,2.2399503e-05,0.06625751505371041,0.1579109,0.049609,0.008337,45.690892814445895,7.678275,1.35423981940631,0.5357626999999999,58134.0918710092,3960.29440959839,8.069811999999999,111.179,0.5865,7381.0,80.0,4.438,,1.8621900081634504,0.0693166,,,1.681,0.27498,"7,34",2019-03-22,2021-07-28,2022-12-14 12:09:24,V-shaped and short period; GAIA Rp=1.6 Rsun; not good for follow-up; bad transit shape; likely SV
