col1_1,TIC ID_1,TOI_1,Paper disp,Group Comments,Sector(s),Period [Days],Duration [Hours],Depth [%],Planet Radius [RJ],Star Radius [Râ],TESSmag,Delta TESSmag,col1_2,TIC ID_2,TOI_2,Previous CTOI,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Planet Name,Pipeline Signal ID,Source,Detection,RA,Dec,PM RA (mas/yr),PM RA err (mas/yr),PM Dec (mas/yr),PM Dec err (mas/yr),Epoch (BJD),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err,Sectors,Date TOI Alerted (UTC),Date TOI Updated (UTC),Date Modified,Comments
916,117689799,3504.01,0,"UC, FSOP, pVshape, pSS, FSCP, LowSNR",14,2.1571532102624,,,1.4,,,4.31,3582,117689799,3504.01,,3,5,5,3,3,4,4,94.9,223.7,129.97,0,2,1,PC,APC,11.6006,0.006999999999999999,,1,spoc-s54-b0A,QLP,20:02:56.4,24:26:06.49,4.563,0.036000000000000004,-10.645999999999999,0.04,2459771.87432,6.6153996E-4,2.1571532102624102,1.0046483E-4,2.22252481378514,0.05641757,19.636547,0.549884,17923.3596180902,506.33356,14.1575287218499,0.76550406,1041.25605744271,1448.8023268067002,30.884363,299.999,2.492,5863.0,140.7,4.42,0.08,1.04534995555878,0.050050300000000006,,,1.06,0.138061,"14,54",2021-06-23,2022-10-05,2022-12-14 12:09:24,found in faint-star QLP search; TFOP SB1/APC
917,233948455,3612.01,1,"Short-P, pCO, TrES-5 b, KP, FSOP, FSCP, pVshape","14,15,17",1.4822451,,,1.3,,,4.15,3690,233948455,3612.01,,3,5,5,3,5,4,5,87.0,172.2,128.67,2,15,1,KP,KP,12.883,0.006,,1,qlp-s41-tois,QLP,20:20:53.27,59:26:56.05,9.112,0.033,30.79,0.027000000000000003,2459445.318445,4.8819999999999994E-4,1.4822451,1.1E-6,1.595,0.053,24.064054000000002,0.002995,21920.0,2.75825,14.0641,0.891826,442.99300000000005,1278.0,115.0,360.31300000000005,1.911,5115.0,101.7,4.45,0.08,0.91,0.06,0.23,0.1,0.86,0.09963680000000001,"14,15,17,41",2021-06-23,2022-02-10,2022-12-14 12:09:24,TrES-5 b; found in faint-star QLP search
918,236887394,1465.01,1,"TD, Qatar-1 b, FSOP, Vshape, KP",17,1.420035,1.62,2.41,1.11,0.77,11.8478,4.05,1481,236887394,1465.01,,5,5,5,5,5,5,5,143.2,299.7,105.07,0,0,2,KP,KP,11.8478,0.006,,1,qlp-s51-tois,SPOC,20:13:31.65,65:09:44.39,12.636,0.048,58.17,0.040999999999999995,2459717.4230959998,1.255E-4,1.4200248,3.0E-7,1.431,0.124,26.07514,0.002288,23730.0,2.1069299999999997,12.5242,0.7480359999999999,382.32800000000003,1231.0,424.0,185.615,0.8009999999999999,4910.0,108.354,4.5724800000000005,0.0828462,0.77,0.05,0.2,0.1,0.804,0.09748689999999999,"15,16,17,18,21,24,25,41,48,51",2019-12-05,2022-09-02,2022-12-14 12:09:24,Qatar-1 b
919,237924601,252.01,0,"FSCP, LCMOD, Sync, SS, Vshape","2,3",1.002192,0.63,0.19,0.35,0.87,11.7497,6.81,170,237924601,252.01,,3,5,5,3,3,4,4,78.9,195.5,56.77,10,1,4,EB,APC,11.7497,0.006,,1,qlp,UNKNOWN,03:50:12.88,-63:03:14.11,-7.2,6.1,-27.8,5.5,2459169.499716,0.0010328,1.0021903,2.5E-6,0.193,0.054000000000000006,2.056159,1.499775,1892.0,1380.39,8.649510000000001,9.35932,91.0138,860.0,13.0,190.59599999999998,,5071.0,181.0,4.48308,2.00352,0.87,0.87,,,,,"1,2,3,4,8,11,28,29,30",2018-12-04,2018-12-04,2022-12-14 12:09:24,synchronized
920,258871793,1843.01,0,"LCMOD, FSCP, pSS, pCO, pEV",20,9.14692,4.04,0.8,1.02,1.28,12.6445,5.24,1884,258871793,1843.01,TIC 258871793.01,5,5,5,5,5,5,5,15.8,56.2,108.05,2,3,0,PC,FP,12.6445,0.006999999999999999,,1,spoc,CTOI,19:11:34.75,66:19:41.03,0.7440000000000001,0.032,-14.995999999999999,0.028999999999999998,2458931.120722,0.0017670020000000002,9.146912159413839,2.9544858E-4,4.618497036137731,0.12056861,9.564011,0.223696,8770.09611823979,206.0101,12.7002633998,0.65836734,235.689213171668,999.3202229831011,33.211414000000005,627.627,6.267,5954.0,124.6,4.26,0.08,1.2752,0.060540199999999995,,,1.09,0.139309,"23,24,25,26",2020-05-07,2020-09-11,2022-12-14 12:09:24,check nearby stars; ephemeris match to tic258871779; CTOI from Ethan Kruse
921,259592689,429.01,1,"wrong-P, FSCP","3,4,5,6",14.8042,9.53,0.89,0.81,0.95,10.1672,5.13,362,259592689,429.01,,3,5,5,3,4,4,4,,,75.99,24,1,4,PC,PC,10.1672,0.006,,1,qlp,UNKNOWN,04:51:54.55,-53:49:46.65,49.861000000000004,0.044000000000000004,223.713,0.054000000000000006,2459129.91623,0.0041,0.0,0.0,10.283,0.24100000000000002,9.802717,0.001905,8988.0,1.75446,10.2814,0.597895,139.877,958.0,47.0,120.21799999999999,0.3105,5216.0,125.5,4.43,0.08,0.95,0.05,,,0.89,0.11059000000000001,"3,4,5,6,30",2019-01-31,2020-11-23,2022-12-14 12:09:24,TOI 429; single transit with unknown period
922,259863352,1051.01,1,"HPMS, LCMOD",13,21.70167,8.27,0.02,0.21,1.56,7.1278,9.19,1034,259863352,1051.01,,5,5,5,5,5,5,5,2.3,38.6,7.43,0,7,6,PC,FA,7.1278,0.006,,1,spoc,SPOC,02:41:27.83,-71:27:45.9,168.17,2.0,-56.04,2.0,2458657.736625,0.007425253000000001,21.7016689605131,0.009532318,8.267642354067691,0.5088978,0.22982800000000003,0.027288,211.656732508377,25.132692000000002,2.3751493842691804,0.69834507,52.095,685.2,8.58716,53.19149,,5625.0,80.0,4.438,,1.5648600000000001,0.186629,,,,,13,2019-08-16,2020-11-16,2022-12-14 12:09:24,Potential level one target around bright star
923,260043723,217.01,1,"Vshape, FSCP, model poor","1,2",3.13879,4.9,0.05,0.44,1.67,8.735,8.3,134,260043723,217.01,,5,5,5,5,5,5,5,36.0,155.7,35.75,3,5,1,EB,FP,8.735,0.006,,1,qlp-s39-ffi,UNKNOWN,06:06:26.09,-58:57:13.33,17.646,0.073,-11.08,0.075,2459387.91658,0.0042727,3.138604,4.24E-5,3.327,0.157,0.347491,0.043227999999999996,320.0,39.8133,6.6202,1.1137700000000001,20492.9,3333.0,61.0,142.018,0.679,6278.0,196.0,4.08153,0.29836999999999997,1.55,0.07,,,1.26,0.202301,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39",2018-10-22,2022-10-03,2022-12-14 12:09:24,TFOP FP; retired as NEB
924,260304296,187.01,0,"FSOP, Vshape, model poor, OED, Short-P","1,2",0.5125890000000001,1.66,0.56,1.83,1.58,9.109900999999999,5.62,100,260304296,187.01,,5,5,5,5,3,5,5,341.0,316.4,317.0,5,1,1,EB,APC,9.109900999999999,0.006,,1,qlp-s32-tois,UNKNOWN,06:18:27.73,-57:00:48.6,-8.683,0.053,6.388999999999999,0.044000000000000004,2459199.74643,1.4269999999999997E-4,0.512591,2.0E-7,1.244,0.036000000000000004,5.988030999999999,0.017785,5500.0,16.3808,15.0709,0.9140870000000001,25958.1,3536.0,32.0,184.52900000000002,0.7205,6725.0,201.0,4.19532,0.34481799999999996,1.55,0.06,,,1.45,0.24381999999999998,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,31,32",2018-10-19,2021-12-07,2022-12-14 12:09:24,v-shaped; very likely EB; TFOP APC previously retired as BEB due to chromaticity
925,260609205,219.01,1,"pTD, FSCP, pSS, LCMOD, UC","1,2",4.461939,5.36,2.14,1.88,1.4,12.7222,4.17,136,260609205,219.01,,5,5,5,5,3,5,5,43.6,74.0,317.0,1,3,1,EB,APC,12.7222,0.006,,1,qlp,UNKNOWN,06:29:48.94,-57:15:17.34,-4.207,0.040999999999999995,5.827000000000001,0.04,2459274.648782,8.25E-4,4.4617589,6.3E-6,4.638999999999999,0.062,13.338436999999999,8.0E-4,12210.0,0.736596,24.4069,1.25432,945.6310000000001,1544.0,42.0,1131.15,26.02,6354.0,191.0,4.24472,,2.24,0.11,-0.194636,0.1,1.19,0.16417400000000001,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35",2018-10-22,2021-06-10,2022-12-14 12:09:24,TFOP APC; HATS and Feros notes this is a SB1
926,260708537,486.01,1,"FSCP, FSOP, LowSNR, UC, Short-P, pVshape","1,2,3,4,5,6,8,9,10,11,12,13",1.7447380000000001,1.34,0.02,0.06,0.43,9.36854,9.5,422,260708537,486.01,,2,4,4,2,3,4,4,2.8,27.4,0.22,9,3,3,PC,PC,9.36854,0.006999999999999999,,1,qlp,QLP,06:33:49.17,-58:31:30.11,-404.351,0.069,795.85,0.068,2459387.7589889998,0.001586,1.7446997,5.0E-6,0.927,0.36700000000000005,0.173732,0.002059,160.0,1.89622,0.666566,0.0676452,204.505,1053.0,17.0,15.2142,0.00715,3445.0,87.0,4.85243,0.061474,0.43,0.01,,,0.421238,0.0203412,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38",2019-05-07,2021-11-09,2022-12-14 12:09:24,TFOP work in progress.
927,261136679,144.01,1,"pSS, HD 39091 b, UC, KP","1,4",6.267726000000001,2.93,0.03,0.15,1.0,5.1054,8.85,46,261136679,144.01,,1,5,5,5,4,1,1,19.9,223.4,5.29,0,14,4,CP,CP,5.1054,0.006,,1,spoc,UNKNOWN,05:37:11.83,-80:27:52.57,311.187,0.127,1048.84,0.136,2459365.963755,0.0013500392000000002,6.26781105588686,3.8082624E-6,3.01594357498873,0.040225573,0.33255999999999997,0.004789,306.252435964796,4.410954,2.15361293166047,0.11300197,322.893108036297,1081.14624282892,59.318893,18.2702,0.0226,5950.0,,4.438,,1.1488900184631299,0.045025199999999994,0.0887839,0.00649598,1.1,0.140389,"1,4,8,11,12,13,27,28,31,34,38,39",2019-05-07,2021-12-02,2022-12-14 12:09:24,pi Men c
928,261258875,927.01,1,"LCMOD, LowSNR, FSCP, UC","1,4,7,8,11,12,13",2.58523,1.89,0.02,0.41,2.66,9.2691,9.05,908,261258875,927.01,,5,5,5,5,5,5,5,7.5,35.6,19.67,1,1,3,PC,FP,9.2691,0.006,,1,qlp,QLP,05:58:55.38,-79:44:36.15,-2.119,0.179,23.541,0.18,2458327.45003,0.00426,2.5852,2.0E-5,1.963,0.395,0.314909,5.0E-4,290.0,0.46065500000000004,4.665019999999999,0.305191,1150.76,1622.0,20.0,314.616,9.2115,6639.0,127.5,3.73,0.09,2.66,0.13,,,1.4,0.23103200000000002,"1,4,5,7,8,11,12,13,27,28",2019-07-09,2020-10-26,2022-12-14 12:09:24,minor centroid offset
929,262530873,304.01,0,"TD, pVshape, OED, LowSNR, FSOP, LCMOD, pCO, pOED","2,3",2.24172,3.99,2.37,2.54,1.88,12.5145,4.06,231,262530873,304.01,,5,5,5,5,5,5,5,107.6,203.6,317.0,3,0,1,EB,FP,12.5145,0.006,,1,qlp,QLP,01:21:58.57,-44:25:00.29,-4.3180000000000005,0.027000000000000003,-1.929,0.028999999999999998,2458356.28606,0.00539,2.24172,9.1E-4,3.989,0.304,26.041777,0.031226999999999998,23700.0,28.7603,28.4732,1.7974400000000001,2815.2,2029.0,16.0,964.6410000000001,21.025,6292.0,132.5,3.98,0.09,1.88,0.09,,,1.23,0.176806,"2,3,29",2018-12-20,2020-11-17,2022-12-14 12:09:24,TFOP FP; retired as EB
931,289590465,2102.01,1,"FSOP, FSCP, LowSNR, UC","14,15,17,18,19,20,21,22,23",6.706187,1.97,0.06,0.18,0.81,11.4106,8.13,2157,289590465,2102.01,,2,4,2,2,4,4,4,1.5,22.5,5.08,6,3,5,PC,PC,11.4106,0.006,,1,spoc-s14-s41-b0A-PC,SPOC,16:53:46.27,65:17:38.26,-11.609000000000002,0.046,-36.14,0.048,2458687.5819200003,0.00231996,6.70611250031572,5.253581E-5,1.70482412830176,0.397631,0.590707,0.06704500000000001,543.913165738077,61.749092000000005,2.10287700091755,0.76616144,100.77737101716299,808.091438837769,8.551686,183.737,0.6945,5292.0,125.791,4.5820099999999995,0.084333,0.80781102180481,0.0452136,,,0.909,0.116601,"14,15,17,18,19,20,21,22,23,24,25,26,40,41",2020-07-15,2022-03-28,2022-12-14 12:09:24,potential L1 candidate; low SNR
933,294179385,1310.01,1,"pVshape, Short-P, LCMOD, pVshape, FSCP","14,15,16",2.67962,2.86,1.33,1.21,1.14,11.1612,4.69,1470,294179385,1454.01,,3,4,4,3,4,4,4,86.4,218.5,128.25,4,3,7,PC,PC,11.1612,0.006,,1,qlp-s41-tois,QLP,20:03:22.15,53:17:39.05,7.356,0.062,-13.367,0.051,2459770.637199,5.580379499999999E-4,2.679411,2.1000000000000002E-6,2.8360000000000003,0.043,15.373783999999999,9.429999999999999E-4,14060.0,0.8687540000000001,13.999,0.679875,888.6139999999999,1521.0,142.0,289.372,2.668,6075.0,137.6,4.38,0.08,1.14,0.05,,,1.136,0.159092,"14,15,16,41,54",2019-11-18,2022-10-11,2022-12-14 12:09:24,match to FP TOI 1310.01; this is the correct source
934,294179389,1310.01,1,FSCP,"14,15,16",2.6796,2.77,0.76,1.06,1.32,10.5742,5.3,1316,294179389,1310.01,,5,5,5,5,5,5,5,74.3,191.0,96.91,3,2,0,PC,FP,10.5742,0.006,,1,qlp,QLP,20:03:21.27,53:17:44.23,9.671,0.17300000000000001,-14.425999999999998,0.128,2458685.4705,4.3E-4,2.6796,2.9999999999999997E-5,2.7710000000000004,0.055999999999999994,8.272171,3.7999999999999997E-4,7590.0,0.35017600000000004,11.8862,0.593028,823.434,1492.0,120.0,247.975,4.665,5938.0,140.8,4.23,0.08,1.32,0.07,,,1.084,0.145624,"14,15,16",2019-10-17,2020-05-20,2022-12-14 12:09:24,FP from TFOP; 2 stars in pixel; source of transits is TOI 1454.01; possible synchronization
935,298666530,1729.01,0,"FSOP, LowSNR, TD, UC, Short-P",20,0.573209,0.46,43.2,6.1,1.0,18.3324,0.91,1754,298666530,1729.01,,5,5,5,5,5,5,5,167.2,1470.4,0.3,9,0,0,PC,FP,18.3324,0.016,,1,spoc,SPOC,18:33:35.98,58:12:19.9,11.763,0.34700000000000003,135.724,0.43,2458842.505715,0.0013579031,0.573208668815365,5.8999430000000005E-5,0.4582376033309671,0.14889674,614.222321,118.717542,432048.734396131,103577.016,,,,,8.575673,151.38299999999998,4.632,5780.0,,4.438,,,,,,,,20,2020-02-19,2020-02-19,2022-12-14 12:09:24,Possible planet around a white dwarf!
936,300557619,928.01,1,"FSOP, MSD, LowSNR, UC","1,4",30.579081,6.3,1.3,1.26,1.13,11.4124,4.72,909,300557619,928.01,,5,5,5,5,5,5,5,16.1,41.4,317.0,1,1,1,EB,FP,11.4124,0.006,,1,qlp-s04-b02,QLP,07:30:23.82,-71:35:43.67,-22.505,0.042,37.897,0.045,2458350.32222,0.00158,30.579079999999998,6.7E-4,6.297000000000001,0.332,14.177198,0.055927,12972.8,51.5093,14.1152,0.912472,81.7492,837.0,75.0,310.211,2.2835,5848.0,42.2,4.35,0.17,1.13,0.02,-0.106992,0.0906213,1.1,0.142807,"1,4",2019-01-18,2021-12-07,2022-12-14 12:09:24,TFOP FP; retired as NEB
937,300710077,789.01,1,"pVshape, UC, FSOP, LowSNR","1,2,3,5,6,7,8,9",5.446722,1.58,0.09,0.1,0.37,11.9802,7.58,758,300710077,789.01,,2,4,4,2,3,4,4,0.8,5.4,1.27,19,0,3,PC,PC,11.9802,0.006999999999999999,,1,spoc-s01-s39-b0A-PC,UNKNOWN,07:41:04.85,-71:18:13.55,129.613,0.055999999999999994,148.226,0.068,2458329.112439,0.0012325154,5.44699066193413,1.6166818000000002E-5,1.57121233242163,0.5933363,0.905782,0.088284,833.9082374413589,81.30914,1.07724671594326,1.3966876,9.54730675340294,448.32191502571504,12.41423,43.407,0.0579,3471.0,64.0,4.87707,0.378264,0.371140003204346,0.011160600000000001,,,0.358579,0.0203116,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37,38,39",2019-06-14,2022-03-22,2022-12-14 12:09:24,potential multi; crowded field
938,304042899,775.01,1,"FSCP, model poor, Vshape",10,12.441782,11.27,0.75,1.56,1.23,9.5369,5.31,742,304042899,775.01,,5,5,5,5,5,5,5,107.9,248.5,317.0,1,0,1,PC,FP,9.5369,0.006,,1,spoc,SPOC,10:59:11.99,-59:14:02.29,-24.478,0.08900000000000001,19.54,0.09300000000000001,2459313.56423,0.0035329890000000003,12.4458741183019,0.0050027245,11.5424587447013,0.25815743,7.680869,0.20560599999999998,7049.377739190671,189.3522,21.0847933463027,8.848064,308.65842293366103,1069.02849815388,34.94298,220.953,2.6095,6746.0,202.0,4.415719999999999,0.439532,1.52880001068115,0.0662512,,,1.45,0.24339,"10,37",2019-06-05,2019-06-05,2022-12-14 12:09:24,likely EB; odd-even; large; v-shaped
939,333607525,890.01,0,"Short-P, LCMOD, pVshape, TD, SS, FSCP",6,3.20103,3.66,3.46,0.0,0.0,10.936,3.65,870,333607525,890.01,,5,5,5,5,3,5,5,316.8,828.8,317.0,1,1,3,PC,APC,10.936,0.006999999999999999,,1,qlp-s33-tois,QLP,06:41:27.17,-12:17:06.16,-10.0,1.9,-0.6,1.9,2459226.741148,5.088E-4,3.2022977999999998,5.0E-6,3.51,0.397,46.382246,0.10448800000000001,41820.0,96.23200000000001,34.5557,,1640.28,,65.0,474.565,,6600.0,351.5,4.17,1.78,1.67,,,,,,"6,33",2019-07-12,2022-07-11,2022-12-14 12:09:24,TFOPWG APC; retired as SB2
940,336267424,2138.01,0,"pTD, Vshape, FSOP, pOED, FSCP, Short-P","14,26",1.48219,2.5,1.63,,1.31,12.55,4.47,2199,336267424,2138.01,,5,5,5,5,5,5,5,190.1,363.3,317.0,4,2,1,EB,FP,12.5466,0.006,,1,spoc-s14-s55-b0A-APC,SPOC,18:46:38.86,41:33:36.07,1.395,0.075,-7.478,0.08199999999999999,2458684.221959,1.8496476999999999E-4,1.4821844830531299,6.720610000000001E-7,2.59568271772436,0.02584985,17.809389000000003,0.153043,16269.256279263,140.9483,27.5079497721211,6.821364999999999,4005.6758559803798,2029.03108372928,168.65538,772.0260000000001,26.103,6835.31,137.219,4.37191,0.0939989,1.3128399848938,0.0728443,-0.169973,0.0134518,1.48,0.255652,"14,26,40,41,53,54",2020-08-07,2022-12-12,2022-12-16 12:08:26,large and V-shaped; significant odd-even; retired as TFOP EB
943,1884091865,1697.01,0,"FSCP, FSOP, NT, LCMOD, pCO, LowSNR","19,20",10.691098,3.66,0.27,0.34,0.74,11.1744,6.44,1720,1884091865,1697.01,,3,4,3,3,4,4,4,2.4,35.0,7.6,2,0,5,PC,PC,11.1744,0.006,,1,qlp-s52-tois,SPOC,19:20:26.13,61:05:07.61,44.402,0.047,91.791,0.048,2459755.174741,0.0026456999999999995,10.716524,4.1700000000000004E-5,3.075,0.276,1.390633,0.001025,1280.0,0.944507,2.34185,0.253242,19.7169,587.0,27.0,83.7441,0.15465,4067.0,118.044,4.50609,0.11100499999999999,0.65,0.07,,,0.64,0.0817178,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52",2020-01-30,2022-10-04,2022-12-14 12:09:24,two real stars in pixel (TIC 229976631 is a phantom)
944,229605891,4059.01,1,"Short-P, LCMOD, FSCP, pTD, pVshape","14,15,16,17,18,19,20,21,22,23,24,25",2.0381761000000003,,,1.2,,,4.09,4139,229605891,4059.01,,3,4,3,3,1,4,4,67.0,148.9,111.56,4,0,0,PC,PC,13.084000000000001,0.008,,1,qlp-s52-tois,QLP,18:16:43.87,76:53:27.28,4.8919999999999995,0.026000000000000002,25.079,0.027999999999999997,2459768.585993,2.417E-4,2.0381761000000003,6.0E-7,1.9880000000000002,0.037000000000000005,25.285817,8.08E-4,23020.0,0.744239,13.0071,,310.835,1169.0,216.0,339.185,1.659,4928.0,122.0,4.52,,0.82,,,,0.81,,"14,15,16,17,18,19,20,21,22,23,24,25,40,47,48,49,50,51,52",2021-06-23,2022-10-04,2022-12-14 12:09:24,found in faint-star QLP search
945,238932509,841.01,1,"FSOP, pTD, pVshape, UC, LCMOD",11,3.492911,1.78,1.44,1.12,0.9,12.5528,4.6,818,238932509,841.01,TIC 238932509.01,3,4,4,3,3,4,4,41.5,116.5,91.37,6,0,1,PC,PC,12.5528,0.006,,1,qlp-s38-tois,SPOC,06:19:46.32,-53:13:36.14,15.099,0.028999999999999998,15.172,0.028999999999999998,2459353.972698,3.187E-4,3.4934316,1.7E-6,1.453,0.138,15.561007,0.005147,14230.0,4.7401800000000005,11.4663,0.770529,116.196,914.0,133.0,306.068,1.3085,5153.0,182.0,4.46892,2.00362,0.9,0.06,,,0.84,0.101332,"1,2,5,6,7,8,11,12,28,31,32,33,34,35,38",2019-06-17,2022-03-21,2022-12-14 12:09:24,
947,254113311,1130.02,1,"FSCP, TOI-1130 b, CP, Vshape,FSOP, AT","13,27",4.06719,1.78,0.22,0.92,0.74,10.1429,6.67,1115,254113311,1130.01,,3,5,5,3,4,4,4,78.3,345.5,86.88,40,20,2,PC,CP,10.1429,0.006,,1,qlp,UNKNOWN,19:05:30.24,-41:26:15.5,12.538,0.08800000000000001,-27.18,0.071,2458657.89805,2.8E-4,8.34998,1.0E-5,1.8359999999999999,0.061,18.262819,0.016433,16680.0,15.1352,11.1424,1.0632700000000002,19.9348,588.0,129.0,58.2609,0.16955,4236.0,122.3,4.52,0.1,0.74,0.07,,,0.66,0.0756072,"13,27",2019-08-22,2021-01-12,2022-12-14 12:09:24,Part of multi-planet system
948,260476837,935.01,1,"Short-P, pTD, LCMOD, UC, Vshape, FSCP",12,2.232659,2.54,1.92,1.42,0.8,12.7918,4.29,917,260476837,935.01,,5,5,5,5,5,5,5,116.3,114.7,317.0,7,0,2,EB,FP,12.7918,0.006999999999999999,,1,spoc,UNKNOWN,06:24:59.57,-59:48:16.47,0.565,3.241,54.946000000000005,3.241,2458627.063627,0.001541,2.232659,2.12E-4,2.538335,0.094418,21.098025,0.746343,19244.414726,687.1711,15.959056,17.639651999999998,328.21371936802603,1085.5727477060302,30.391724,282.203,,4814.0,178.0,4.51946,2.0034799999999997,0.804149,0.804149,,,,,"12,28",2019-07-15,2020-10-05,2022-12-14 12:09:24,Low priority
949,262531275,331.01,0,"LCMOD, pCO (PPL), LowSNR, FSCP, NT, UC, pVshape","2,3",2.48421,1.55,0.45,1.22,1.76,13.0261,5.88,258,262531275,331.01,,3,4,4,3,3,4,4,9.3,26.7,55.52,2,0,3,PC,PC,13.0261,0.006,,1,qlp,QLP,01:21:40.62,-42:28:54.42,-6.279,0.022000000000000002,-14.514000000000001,0.023,2459141.054998,0.0070202,2.4843368999999997,2.34E-5,1.1540000000000001,0.295,4.842308,0.019457,4450.0,17.9205,8.59746,,160.141,991.0,12.0,939.1360000000001,17.157,5608.0,122.0,3.94,,1.76,,,,0.99,,"2,3,29,30",2018-12-20,2020-12-22,2022-12-14 12:09:24,possible centroid offset; the fainter star to the north has a smaller radius than the target.
950,279947414,4145.01,1,"LCMOD, FSOP, pVshape, FSCP","18,19,25,26",4.0664446000000005,,,1.2,,,4.26,4225,279947414,4145.01,TIC 279947414.01,3,4,4,3,3,4,4,69.1,214.5,100.78,2,11,3,PC,PC,11.5241,0.006,,1,qlp-s52-tois,QLP,02:37:43.14,80:16:02.58,11.765999999999998,0.04,-13.413,0.044000000000000004,2459767.6365569998,2.25E-4,4.0664446000000005,1.3E-6,1.712,0.075,21.646797,0.004075,19740.0,3.7531,12.1827,0.685761,89.3911,856.0,235.0,205.387,1.1905,5421.0,155.1,4.54,0.08,0.86,0.05,,,0.9440000000000001,0.124549,"18,19,25,26,52,53",2021-06-23,2022-12-12,2022-12-16 12:08:26,V-shaped; found in faint-star QLP search; CTOI from Olmschenk et al. (2021); multiple stars in pixel
953,420177051,2562.01,1,"UC, pTD","1,27",4.200251000000001,2.63,2.57,,0.91,13.1141,3.98,2639,420177051,2562.01,TIC 420177051.01,3,4,4,3,1,4,4,32.9,89.0,124.25,5,1,0,PC,PC,12.5945,0.009000000000000001,,1,qlp-s52-tois,CTOI,19:28:04.55,77:22:42.99,1.183,0.027000000000000003,-8.032,0.027999999999999997,2459770.738717,0.0015557903,4.0483695,2.8999999999999998E-6,2.8960000000000004,0.08,13.173576,0.001403,12060.0,1.29187,13.765999999999998,0.663576,413.846,1256.0,125.0,587.158,6.7255,6054.0,133.7,4.3,0.08,1.24,0.06,,,1.13,0.147678,"14,17,18,19,20,21,23,24,25,26,40,41,47,50,51,52,54",2021-03-18,2022-10-05,2022-12-14 12:09:24,CTOI from Olmschenk (2021)
956,1101855081,3922.01,1,"pCO, FSCP, pVshape","23,24",3.8960616999999997,,,1.2,,,4.12,4000,1101855081,3922.01,,3,4,3,3,1,4,4,78.9,256.3,99.95,2,0,0,PC,PC,12.251,0.008,,1,qlp-s51-tois,QLP,15:15:19.99,40:16:01.91,40.126,0.033,-35.793,0.044000000000000004,2459715.7588279997,3.4889999999999997E-4,3.8960616999999997,2.6E-6,1.734,0.067,24.830272,0.00565,22610.0,5.20339,12.1401,0.760153,84.8919,845.0,115.0,262.531,1.5885,5247.0,129.7,4.59,0.09,0.8,0.05,,,0.9,0.103591,"23,24,50,51",2021-06-23,2022-09-02,2022-12-14 12:09:24,V-shaped; found in faint-star QLP search; 2 stars in pixel
958,272758199,1845.01,1,"Short-P, pVshape",20,3.6609599999999998,2.53,1.95,1.22,0.94,12.889000000000001,4.28,1886,272758199,1845.01,TIC 272758199.01,3,4,4,3,4,4,4,42.9,113.1,121.04,6,2,4,PC,PC,12.889000000000001,0.006999999999999999,,1,qlp-s49-tois,CTOI,15:49:16.1,71:26:34.6,-2.766,0.022000000000000002,-19.059,0.024,2459666.132177,0.0012438835,3.6609985000000003,2.0E-6,2.419,0.069,21.536042000000002,0.001516,19640.0,1.39624,13.5278,0.777783,193.15099999999998,1038.0,190.0,418.23900000000003,2.53,5271.0,124.2,4.44,0.08,0.94,0.05,,,0.9,0.111332,"14,15,16,17,19,20,21,22,23,26,40,41,47,49,50",2020-05-07,2022-07-12,2022-12-14 12:09:24,CTOI from Ethan Kruse
